step,train_loss,train_acc,dev_loss,dev_acc
0,2.2955920696258545,0.097,2.3014516830444336,0.10285714285714286
100,0.6830957531929016,0.81775,0.5302073955535889,0.8102857142857143
200,0.4918726682662964,0.84,0.4805062711238861,0.8295714285714286
300,0.303617388010025,0.8595,0.401481032371521,0.8564285714285714
400,0.2896648645401001,0.88925,0.35467419028282166,0.8745714285714286
500,0.2663419842720032,0.88225,0.3432844579219818,0.8761428571428571
600,0.30418166518211365,0.8935,0.3242945969104767,0.885
700,0.2031068652868271,0.893,0.31471964716911316,0.89
800,0.1961812973022461,0.891,0.31799787282943726,0.887
900,0.251018762588501,0.90675,0.3001349866390228,0.8925714285714286
1000,0.2974720299243927,0.906,0.2880690097808838,0.8968571428571429
1100,0.3265148401260376,0.90225,0.2830936908721924,0.9002857142857142
1200,0.22250331938266754,0.904,0.27813830971717834,0.8961428571428571
1300,0.3025344908237457,0.9135,0.2531593441963196,0.9075714285714286
1400,0.1718352735042572,0.914,0.25216758251190186,0.9077142857142857
1500,0.31897076964378357,0.92275,0.24415507912635803,0.912
1600,0.15792319178581238,0.917,0.24458612501621246,0.9134285714285715
1700,0.35104644298553467,0.92275,0.2539115250110626,0.9084285714285715
1800,0.2822979986667633,0.916,0.25177234411239624,0.9114285714285715
1900,0.30459585785865784,0.9185,0.2501850128173828,0.9098571428571428
2000,0.27037984132766724,0.92875,0.23955395817756653,0.9165714285714286
2100,0.3488790988922119,0.92125,0.25170838832855225,0.9112857142857143
2200,0.10143677890300751,0.9285,0.23894940316677094,0.9134285714285715
2300,0.2937518358230591,0.9195,0.24966411292552948,0.9098571428571428
2400,0.26672518253326416,0.93175,0.22909435629844666,0.9178571428571428
2500,0.2758324146270752,0.92725,0.23111094534397125,0.9145714285714286
2600,0.15976940095424652,0.928,0.22503596544265747,0.9205714285714286
2700,0.20987462997436523,0.93525,0.22634270787239075,0.9205714285714286
2800,0.10695710778236389,0.93675,0.22149474918842316,0.9194285714285715
2900,0.12397552281618118,0.9315,0.22773517668247223,0.9168571428571428
3000,0.22201478481292725,0.93225,0.21987563371658325,0.9204285714285714
3100,0.10806849598884583,0.93675,0.22040101885795593,0.9182857142857143
3200,0.1878376007080078,0.93675,0.22147496044635773,0.9201428571428572
3300,0.18665343523025513,0.9385,0.2244688719511032,0.9192857142857143
3400,0.2725675106048584,0.942,0.2212940901517868,0.9198571428571428
3500,0.13178257644176483,0.9375,0.21987803280353546,0.9202857142857143
3600,0.18012508749961853,0.93425,0.2318306863307953,0.9152857142857143
3700,0.1545150876045227,0.9385,0.22255750000476837,0.9215714285714286
3800,0.1964365541934967,0.94625,0.21837230026721954,0.9235714285714286
3900,0.18580840528011322,0.93875,0.21373634040355682,0.9232857142857143
4000,0.08632180094718933,0.9515,0.2156008630990982,0.923
4100,0.0722457692027092,0.94775,0.2184642106294632,0.9218571428571428
4200,0.2009606808423996,0.9415,0.21924801170825958,0.9234285714285714
4300,0.22629785537719727,0.941,0.21897871792316437,0.9234285714285714
4400,0.1606854647397995,0.94375,0.21844887733459473,0.9235714285714286
4500,0.14035001397132874,0.94425,0.21873486042022705,0.9258571428571428
4600,0.17785362899303436,0.94975,0.21857419610023499,0.9244285714285714
4700,0.208954855799675,0.94725,0.2174735963344574,0.9231428571428572
4800,0.1147051751613617,0.94975,0.21926414966583252,0.9212857142857143
4900,0.1738353669643402,0.94225,0.2158491611480713,0.9247142857142857
5000,0.20964890718460083,0.94475,0.22014401853084564,0.922
5100,0.059993576258420944,0.9485,0.21367494761943817,0.9262857142857143
5200,0.10638649016618729,0.94925,0.21546339988708496,0.9231428571428572
5300,0.17927375435829163,0.9525,0.21839353442192078,0.9232857142857143
5400,0.10304685682058334,0.95025,0.21642254292964935,0.9252857142857143
5500,0.12384798377752304,0.94625,0.21748311817646027,0.9255714285714286
5600,0.08883802592754364,0.95275,0.21746096014976501,0.9255714285714286
5700,0.15136544406414032,0.9485,0.21434828639030457,0.924
5800,0.10217130929231644,0.94875,0.2182263284921646,0.9218571428571428
5900,0.10166212171316147,0.9515,0.2146432250738144,0.9247142857142857
6000,0.12417172640562057,0.95275,0.21664820611476898,0.9228571428571428
6100,0.12074289470911026,0.9505,0.2173241376876831,0.9257142857142857
6200,0.07800661027431488,0.959,0.21533560752868652,0.9252857142857143
6300,0.22088909149169922,0.94425,0.21669411659240723,0.9254285714285714
6400,0.065153568983078,0.95775,0.21687796711921692,0.9244285714285714
6500,0.2220522165298462,0.95475,0.2177375853061676,0.9245714285714286
6600,0.16102053225040436,0.9605,0.21597683429718018,0.9254285714285714
6700,0.1861875206232071,0.95625,0.2170063853263855,0.9251428571428572
6800,0.0970408022403717,0.95275,0.2167414128780365,0.925
6900,0.15892469882965088,0.9545,0.21738190948963165,0.9231428571428572
7000,0.09607245773077011,0.9545,0.21362414956092834,0.9257142857142857
7100,0.17073304951190948,0.95525,0.21485239267349243,0.9254285714285714
7200,0.12453579902648926,0.95325,0.21557098627090454,0.9252857142857143
7300,0.18846702575683594,0.95325,0.21803805232048035,0.9234285714285714
7400,0.08182879537343979,0.95125,0.21356619894504547,0.9257142857142857
7500,0.18229013681411743,0.95625,0.2158488631248474,0.9247142857142857
7600,0.07810291647911072,0.954,0.21372300386428833,0.9257142857142857
7700,0.10129137337207794,0.95625,0.21469563245773315,0.9254285714285714
7800,0.26857155561447144,0.9565,0.21463248133659363,0.9265714285714286
7900,0.24112874269485474,0.9585,0.21479961276054382,0.9264285714285714
8000,0.14161625504493713,0.9575,0.21528227627277374,0.9267142857142857
8100,0.13716012239456177,0.95925,0.21551507711410522,0.9252857142857143
8200,0.13567973673343658,0.95725,0.2157554179430008,0.9257142857142857
8300,0.09429697692394257,0.95925,0.21492187678813934,0.9267142857142857
8400,0.10104389488697052,0.95525,0.2147819697856903,0.9261428571428572
8500,0.20243175327777863,0.96,0.2162395566701889,0.9251428571428572
8600,0.11898084729909897,0.96025,0.21556785702705383,0.9257142857142857
8700,0.07463297247886658,0.95825,0.21500137448310852,0.9265714285714286
8800,0.10252860188484192,0.95175,0.21472525596618652,0.9267142857142857
8900,0.14651787281036377,0.95425,0.2140008509159088,0.9261428571428572
9000,0.10333555191755295,0.95275,0.21495521068572998,0.9262857142857143
9100,0.14611876010894775,0.957,0.21469567716121674,0.926
9200,0.109070785343647,0.95475,0.2149563729763031,0.9264285714285714
9300,0.08727898448705673,0.9585,0.2147497534751892,0.9262857142857143
9400,0.1384715884923935,0.95275,0.21518096327781677,0.9255714285714286
9500,0.10060977935791016,0.9555,0.21499405801296234,0.9264285714285714
9600,0.2632514238357544,0.9565,0.21551722288131714,0.9261428571428572
9700,0.153010755777359,0.9585,0.21553677320480347,0.9258571428571428
9800,0.1605200171470642,0.958,0.2153196483850479,0.9264285714285714
9900,0.1913648098707199,0.958,0.21658051013946533,0.9261428571428572
