step,train_loss,train_acc,dev_loss,dev_acc
0,2.2955920696258545,0.097,2.3014516830444336,0.10285714285714286
100,0.6803089380264282,0.8175,0.5289446711540222,0.8097142857142857
200,0.49063313007354736,0.84175,0.4759364128112793,0.8301428571428572
300,0.3088096082210541,0.86125,0.4032365381717682,0.8554285714285714
400,0.28652867674827576,0.88975,0.35220029950141907,0.8767142857142857
500,0.2598675787448883,0.88225,0.34129515290260315,0.8757142857142857
600,0.3089941740036011,0.888,0.33215880393981934,0.8831428571428571
700,0.19326093792915344,0.88925,0.31251809000968933,0.8904285714285715
800,0.18950584530830383,0.893,0.31205376982688904,0.8877142857142857
900,0.26162704825401306,0.904,0.2993835508823395,0.894
1000,0.2956791818141937,0.905,0.2892180383205414,0.897
1100,0.32764843106269836,0.9025,0.2794801592826843,0.9034285714285715
1200,0.23695720732212067,0.904,0.2714085280895233,0.9004285714285715
1300,0.3145434856414795,0.907,0.2685782015323639,0.9027142857142857
1400,0.18077033758163452,0.90625,0.26679563522338867,0.9021428571428571
1500,0.33464422821998596,0.91825,0.25786682963371277,0.9081428571428571
1600,0.17867285013198853,0.9195,0.25272151827812195,0.9121428571428571
1700,0.34415191411972046,0.91875,0.253377765417099,0.9077142857142857
1800,0.303361177444458,0.90875,0.2664692997932434,0.9058571428571428
1900,0.3509330451488495,0.91425,0.267915278673172,0.9035714285714286
2000,0.283742755651474,0.92125,0.25219741463661194,0.9097142857142857
2100,0.3250858783721924,0.92025,0.25484469532966614,0.906
2200,0.12363948673009872,0.92325,0.2471047341823578,0.9105714285714286
2300,0.33542144298553467,0.9225,0.2545205056667328,0.9098571428571428
2400,0.26944878697395325,0.9265,0.23609313368797302,0.9161428571428571
2500,0.30273446440696716,0.922,0.24421045184135437,0.9125714285714286
2600,0.18813158571720123,0.91575,0.27072322368621826,0.905
2700,0.24527119100093842,0.917,0.2738211452960968,0.8987142857142857
2800,0.10895330458879471,0.93425,0.23270413279533386,0.914
2900,0.1654442995786667,0.9275,0.25201818346977234,0.9141428571428571
3000,0.24521760642528534,0.9345,0.2273184061050415,0.9168571428571428
3100,0.06379327923059464,0.93475,0.23363366723060608,0.918
3200,0.1985534280538559,0.92875,0.23148281872272491,0.9164285714285715
3300,0.19746384024620056,0.93425,0.24044887721538544,0.9131428571428571
3400,0.2764262557029724,0.94225,0.23840585350990295,0.9145714285714286
3500,0.10326971113681793,0.92925,0.2415827512741089,0.9125714285714286
3600,0.22149057686328888,0.92025,0.27094683051109314,0.9042857142857142
3700,0.15626315772533417,0.9405,0.2345399111509323,0.92
3800,0.16988685727119446,0.94375,0.23377814888954163,0.9165714285714286
3900,0.23336055874824524,0.93125,0.2419627457857132,0.9145714285714286
4000,0.10111387073993683,0.94475,0.23144862055778503,0.9191428571428572
4100,0.0891679972410202,0.94375,0.24061842262744904,0.9157142857142857
4200,0.15227730572223663,0.9415,0.2398335188627243,0.9178571428571428
4300,0.1939733475446701,0.94225,0.23557160794734955,0.9167142857142857
4400,0.18761970102787018,0.93825,0.23900359869003296,0.9158571428571428
4500,0.14208084344863892,0.9415,0.24118544161319733,0.9174285714285715
4600,0.14519041776657104,0.95075,0.23662622272968292,0.9191428571428572
4700,0.21588380634784698,0.9485,0.23697367310523987,0.9162857142857143
4800,0.13305069506168365,0.94775,0.2647194564342499,0.9112857142857143
4900,0.15213078260421753,0.93775,0.24523894488811493,0.9112857142857143
5000,0.1430298537015915,0.9465,0.23631586134433746,0.9214285714285714
5100,0.04930901154875755,0.9505,0.2424076348543167,0.9191428571428572
5200,0.12954583764076233,0.947,0.23535272479057312,0.9152857142857143
5300,0.1820434331893921,0.95525,0.23466214537620544,0.9205714285714286
5400,0.10265673696994781,0.9475,0.26118922233581543,0.9194285714285715
5500,0.09479585289955139,0.953,0.24327227473258972,0.9187142857142857
5600,0.10867483913898468,0.95125,0.25335392355918884,0.9151428571428571
5700,0.12346526235342026,0.9455,0.25764358043670654,0.9147142857142857
5800,0.06928623467683792,0.955,0.2529450058937073,0.9175714285714286
5900,0.10337206721305847,0.954,0.26933425664901733,0.918
6000,0.09175766259431839,0.957,0.2476557493209839,0.9218571428571428
6100,0.16506582498550415,0.95075,0.2924954891204834,0.9134285714285715
6200,0.09771609306335449,0.96225,0.26229310035705566,0.9134285714285715
6300,0.20888382196426392,0.94775,0.251528799533844,0.92
6400,0.055685702711343765,0.96325,0.2453087568283081,0.9191428571428572
6500,0.16031959652900696,0.96475,0.27190300822257996,0.9188571428571428
6600,0.13180917501449585,0.9635,0.2539709806442261,0.9158571428571428
6700,0.2373238205909729,0.956,0.28875553607940674,0.9154285714285715
6800,0.07479819655418396,0.96425,0.26620733737945557,0.9187142857142857
6900,0.129274383187294,0.95875,0.26813751459121704,0.915
7000,0.061912134289741516,0.9685,0.2581138014793396,0.9228571428571428
7100,0.16251255571842194,0.95775,0.2702370584011078,0.9141428571428571
7200,0.1522090882062912,0.9635,0.26521599292755127,0.9178571428571428
7300,0.1957813799381256,0.95625,0.2646115720272064,0.9171428571428571
7400,0.09477263689041138,0.95875,0.2591257691383362,0.9187142857142857
7500,0.08799519389867783,0.9625,0.27550745010375977,0.9134285714285715
7600,0.07752422988414764,0.95875,0.2920498251914978,0.9161428571428571
7700,0.11055909842252731,0.96525,0.2784588932991028,0.918
7800,0.13588467240333557,0.963,0.2742202579975128,0.9174285714285715
7900,0.1926608830690384,0.96175,0.2965361773967743,0.9152857142857143
